genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
A Capella,BTS,Gentleman,4K2JGJXrYVq83aoa59x7Xw,10,0.984,0.261,173732,0.0735,2.47E-05,G,0.084,-17.343,Major,0.0345,167.661,4-Apr,0.187
A Capella,BTS,Mr. Right Guy,2XztNbkz5TrZ8PnCAgmrsY,10,0.939,0.222,214018,0.0457,0,G#,0.111,-17.002,Major,0.0293,168.599,4-Apr,0.0702
A Capella,BTS,ABOAB,5MGuzelumWnTfIqtG4whf4,6,0.909,0.315,174827,0.0817,0,G,0.18,-14.046,Major,0.0331,137.341,4-Mar,0.319
A Capella,BTS,å›ã®ã›ã„ã§,2tyiDNTmznz6B2DX6Hm6Va,6,0.815,0.429,191600,0.167,0,C,0.24,-12.685,Major,0.0324,93.788,4-Mar,0.626
A Capella,BTS,Do Me Right,3USKF8rTqqU4nOF9wlsOP2,7,0.89,0.58,240667,0.186,0,D,0.159,-14.499,Major,0.026,97.848,4-Apr,0.6
A Capella,BTS,Become Undone,1FGqAy66dgRqCUNyXcaE7Y,6,0.881,0.25,237707,0.33,0,D#,0.129,-11.441,Major,0.0285,170.281,4-Mar,0.314
A Capella,BTS,Get The Treasure,37BPychMbzTDxPrXJvYNZy,13,0.894,0.735,153947,0.343,0,A,0.124,-12.998,Major,0.0569,102.901,4-Apr,0.87
A Capella,BTS,1 of 1 - Japanese Ver.,5UeKh9a42GNz5Myohx4MUW,7,0.74,0.315,237867,0.506,0,B,0.218,-7.568,Major,0.0369,92.703,4-Apr,0.544
A Capella,BTS,Nothing To Lose,65rrpuOdLUM1aXxS2GjtyY,5,0.491,0.55,206147,0.721,0,A#,0.114,-4.843,Minor,0.0968,174.889,4-Apr,0.722
A Capella,BTS,Melody,5iofmfsC5oJHf3f567Oiei,9,0.967,0.176,209233,0.0545,0.00365,C#,0.109,-20.169,Major,0.0345,78.801,4-Apr,0.061
A Capella,BTS,Winter Wonderland,16Tq5k2t9XaxWAvICDscHM,11,0.975,0.353,202227,0.0728,0.000742,D,0.106,-18.865,Minor,0.0337,99.788,4-Apr,0.0858
A Capella,BTS,Diamond Sky,3rAyathx1VKaUel80vh1g0,8,0.977,0.243,225850,0.0622,0.0566,B,0.0907,-19.874,Minor,0.0383,134.759,4-May,0.038
A Capella,BTS,Tell Me What To Do,3iajmwxfwsScVIHVIoyNcd,9,0.983,0.299,176523,0.129,0.000135,C,0.0995,-18.478,Major,0.0301,37.861,4-Apr,0.0958
A Capella,BTS,ë³„ë¹› ë°”ëž¨ Wish Upon a Star,3uJJ0dZFKYDdEITXRM0Ks0,8,0.97,0.259,200891,0.134,0.0243,F,0.187,-17.48,Minor,0.0328,133.002,4-Apr,0.191
A Capella,BTS,í•œë§ˆë”” Beautiful Life,6X128PGN8ZbVubV3nxqhnv,10,0.974,0.209,188653,0.137,0.256,A,0.14,-16.809,Minor,0.0377,85.845,4-Mar,0.15
A Capella,BTS,Rescue,6NmaKEfOqDJRV4Imm00YSL,9,0.965,0.215,259567,0.116,0.00107,C,0.242,-16.36,Major,0.0311,179.777,4-Apr,0.159
A Capella,BTS,If You Love Her,2f91f6KPKoO6Pq2oA7qf8W,9,0.98,0.218,94428,0.073,0.000179,C#,0.117,-19.452,Major,0.0328,81.993,4-May,0.239
A Capella,BTS,Tell Me What To Do - Instrumental,4ZGh4eQlCDUuJJOx7t0EZm,8,0.982,0.272,215104,0.0498,4.88E-05,G#,0.205,-19.338,Major,0.032,83.384,4-Apr,0.178
A Capella,BTS,ë³„ë¹› ë°”ëž¨ Wish Upon a Star - Instrumental,6apsUe4P2HprFe7QNjOJTC,5,0.834,0.209,249560,0.157,0,F,0.0774,-13.345,Major,0.0385,74.847,4-Apr,0.232
A Capella,BTS,í•œë§ˆë”” Beautiful Life - Instrumental,6GXmsVu84UPRYohKOGJVku,10,0.977,0.276,197507,0.0896,0.00172,D#,0.0917,-25.28,Minor,0.0413,90.377,4-Apr,0.156
A Capella,BTS,Rescue - Instrumental,6MsBT9RvRMuRldZpYXRGYg,10,0.992,0.297,165507,0.018,4.60E-05,E,0.117,-29.368,Major,0.0384,119.451,4-Apr,0.039
A Capella,BTS,If You Love Her - Instrumental,6SK51QRc3B1S7uzX8zK0Bs,3,0.562,0.48,250840,0.38,0,B,0.0998,-7.015,Major,0.0262,129.88,4-Apr,0.25
A Capella,BTS,Prism,0GJdTnDivBrnShR4nHa7F7,4,0.599,0.668,180987,0.769,0,G,0.21,-4.906,Minor,0.0865,116.913,4-Apr,0.885
A Capella,BTS,1 of 1,7v9iefVyxqhEJlOHfTdEX5,7,0.99,0.157,202567,0.0252,0.0154,A,0.105,-22.447,Minor,0.0392,181.714,4-Mar,0.152
A Capella,BTS,Feel Good,6NqmBUATHS25mastXwA94Y,5,0.976,0.18,207760,0.0674,0.00361,A#,0.104,-18.92,Minor,0.0332,78.818,4-Apr,0.0665
A Capella,BTS,íˆ¬ëª… ìš°ì‚° Don't Let Me Go,01nmLTTJW6QARRi0AaaJOc,9,0.859,0.71,194347,0.34,0.000457,B,0.114,-19.158,Minor,0.0437,130.014,4-Apr,0.389
A Capella,BTS,Lipstick,39e4ZwUOqlRYkARjeppNLy,10,0.693,0.609,114507,0.279,5.61E-06,G#,0.179,-14.521,Major,0.0621,160.139,4-Apr,0.819
A Capella,BTS,Don't Stop,3Z0yXxX0Id4zFNWkVKFjFl,6,0.974,0.234,190572,0.0932,0.000282,A#,0.114,-17.609,Minor,0.0336,123.619,4-May,0.0384
A Capella,BTS,SHIFT,5bpGtPqFB5yVFTVWxvYY6X,6,0.972,0.32,197262,0.0628,3.39E-05,D#,0.11,-18.562,Major,0.0335,118.643,4-Mar,0.0516
A Capella,BTS,U Need Me,2tnvjsXIBmOp6n6JjFhRl7,7,0.965,0.374,206722,0.16,0.0013,E,0.381,-14.685,Minor,0.0309,106.205,4-Apr,0.186
A Capella,BTS,So Amazing (Special Track),3OpR6uTPj1BLcCnbXCt2OD,8,0.978,0.41,158904,0.158,0.13,C,0.111,-15.025,Major,0.0307,81.189,4-Apr,0.148
A Capella,BTS,Prism,7307wo13OdM2bjMSbqE6o2,9,0.915,0.72,192400,0.12,0,C#,0.0832,-18.935,Major,0.0676,90.103,4-Apr,0.302
A Capella,BTS,1 of 1,6pxf88ah1fZF0djRnbyIlI,7,0.967,0.269,201395,0.124,0.0101,D,0.175,-18.068,Minor,0.0333,110.121,4-Mar,0.122
A Capella,BTS,Feel Good,6jQW2mv8jDLVMDhA2nyxCh,4,0.9,0.15,245520,0.165,0.000133,D,0.114,-14.629,Major,0.0398,74.767,4-Apr,0.213
A Capella,BTS,íˆ¬ëª… ìš°ì‚° Donâ€™t Let Me Go,1MwYsCfqxcVBS4Ch1NIObw,10,0.878,0.656,174000,0.216,0,C,0.375,-13.451,Major,0.0868,120.282,4-Apr,0.502
A Capella,BTS,Lipstick,25PqkhPZtMOUOrtYkAiNf7,9,0.991,0.572,89947,0.226,1.18E-06,E,0.139,-22.879,Major,0.0922,79.291,4-Apr,0.683
A Capella,BTS,Donâ€™t Stop,7FPztxLwuZqwvQ9E57jbBy,4,0.923,0.461,212760,0.154,1.33E-06,F,0.261,-14.808,Major,0.0399,137.518,4-Apr,0.553
A Capella,BTS,SHIFT,0rCHbbEjDLqg8KjWA80lkY,6,0.992,0.28,178653,0.0912,0.000587,G,0.108,-16.953,Major,0.0341,79.1,4-Mar,0.0797
A Capella,BTS,U Need Me,4RzHz9UAwzNwI0XYRiRDXy,4,0.905,0.319,202213,0.192,0.336,C,0.106,-14.226,Major,0.0324,98.857,4-Apr,0.157
A Capella,BTS,So Amazing (Special Track),632qnTWDS01aFib76c2eQA,4,0.948,0.263,203827,0.126,2.26E-06,G,0.197,-15.022,Minor,0.0345,88.848,4-Apr,0.0727
A Capella,BTS,"SHINee, In the House - Live",2uCNIwrn03klSdovv7Cdd9,8,0.95,0.532,276667,0.165,1.04E-06,C#,0.114,-14.464,Major,0.0342,118.111,4-Apr,0.184
A Capella,BTS,Sherlock - SHINee WORLD 4 Version / Live,5tW5DvpRNhYGLVvqJkMFLI,9,0.948,0.398,183387,0.185,0,B,0.119,-15.172,Major,0.0636,82.055,4-Jan,0.383
A Capella,BTS,SHINe (Medusa â… ) - SHINee WORLD 4 Version / Live,4ZFhgmQDR2RIF82d8taQY2,8,0.895,0.356,190227,0.204,0,C#,0.0781,-15.196,Major,0.04,129.701,4-Mar,0.222
A Capella,BTS,ë‚¯ì„ ìž Stranger - SHINee WORLD 4 Version / Live,0EuLgf70TMEQks2jeiTaaL,1,0.869,0.283,211000,0.447,0,C#,0.137,-6.217,Minor,0.0351,130.481,4-Jan,0.466
A Capella,BTS,Picasso - Korean Version / Live,32UjV7hPzoktJuUKPRDkfD,0,0.49,0.616,285187,0.506,0,B,0.142,-7.704,Major,0.0355,91.02,4-Apr,0.188
A Capella,BTS,ì‚°ì†Œ ê°™ì€ ë„ˆ Love Like Oxygen - Live,3dAOzj0Yb3hHD6sllOKtZR,2,0.434,0.513,228307,0.524,0,C,0.242,-6.999,Major,0.0284,138.067,4-Apr,0.559
A Capella,BTS,Your Name - Live,1Pizfi5QnasLcV1nCfjV3l,1,0.929,0.205,261760,0.234,0,C,0.0963,-9.044,Major,0.0296,145.385,4-Apr,0.0653
A Capella,BTS,Your Number - Korean Version / SHINee WORLD 4 Version / Live,4cDYqCte9iuEweE5fCwtaP,1,0.575,0.616,164280,0.569,0,G,0.0833,-6.09,Major,0.0583,100.906,4-Apr,0.717
A Capella,BTS,ì‚¬.ê³„.í•œ Love Should Go On - SHINee WORLD 4 Version / Live,6zp8vPICDTVwRKSDW3nL3O,1,0.894,0.47,224560,0.262,0,E,0.114,-9.466,Major,0.0352,75.431,4-Apr,0.416
A Capella,BTS,ì‚¬.ê³„.í›„ Love Still Goes On - SHINee WORLD 4 Version / Live,6iytx1yeXtNmF1vt44GIhB,1,0.832,0.62,226933,0.584,3.39E-06,D#,0.111,-8.501,Minor,0.0364,123.035,4-Apr,0.635
A Capella,BTS,ë‹«ì•„ì¤˜ Close the Door - Live,3Ey7nqsbZ4f9UTzuVE6dis,0,0.8,0.653,272147,0.458,1.99E-06,D,0.201,-8.897,Major,0.0657,93.027,4-Apr,0.472
A Capella,BTS,ì•ŒëžŒì‹œê³„ (Alarm Clock) - SHINee WORLD 4 Version / Live,42QN694XzOivii0tWb1LTg,1,0.484,0.683,149933,0.521,0,C,0.106,-6.649,Major,0.0335,151.952,4-Apr,0.518
A Capella,BTS,Excuse Me Miss - SHINee WORLD 4 Version / Live,5lawzyUvGAmyuvHwSfqE0j,1,0.894,0.308,303720,0.419,0,C#,0.0528,-6.351,Major,0.0323,113.526,4-May,0.232
A Capella,BTS,1ë¶„ë§Œ One Minute Back - Live,6FaboX3lY9iB4jpNWKrP3c,1,0.427,0.548,245960,0.465,0,A#,0.123,-7.453,Minor,0.0357,128.773,4-Apr,0.332
A Capella,BTS,Colorful - Live,6OqO5V4PTmmcOTsTfyw2zw,2,0.614,0.473,234627,0.436,0,A,0.0795,-7.625,Major,0.0282,171.931,4-Apr,0.226
A Capella,BTS,JoJo - Live,4BHPZNTUJ2derD2BIdPXx3,0,0.569,0.288,281747,0.593,0,D,0.0859,-7.151,Major,0.0504,174.323,4-Apr,0.349
A Capella,BTS,Love Sick - Live,4wCJxwpFvudAtaZGDsis3E,1,0.79,0.257,252000,0.549,0,A,0.145,-8.254,Minor,0.048,172.559,4-Apr,0.418
A Capella,BTS,í•˜ë‚˜ One - Live,3v1jAxbIqD5bABpzT4N7aK,1,0.582,0.612,268413,0.393,0,G,0.0805,-9.499,Major,0.0284,97.01,4-Apr,0.191
A Capella,BTS,ë²„ë¦¬ê³  ê°€ Better Off - Live,74QVUPpEOmOZwda1m0Z6gn,4,0.98,0.351,189967,0.0549,7.69E-05,F,0.127,-15.692,Major,0.0344,132.426,4-Apr,0.0927
A Capella,BTS,ë„ˆì˜ ë…¸ëž˜ê°€ ë˜ì–´ An Ode To You - Live,00o5U4aOaTyMRW201ZWE1l,4,0.975,0.267,270982,0.046,0.021,G,0.126,-19.249,Minor,0.0334,135.653,4-Apr,0.0583
A Capella,BTS,WOWOWOW - Live,1yOyOILkA29kssOnsqfS93,5,0.989,0.297,156652,0.0427,0.00474,G,0.23,-20.471,Major,0.0369,110.065,4-May,0.131
A Capella,BTS,Woof Woof - SHINee WORLD 4 Version / Live,66vdxvY0MutQdyiN9OrfOG,0,0.223,0.757,105787,0.818,0,A#,0.102,-5.298,Major,0.0948,128.108,4-Apr,0.964
A Capella,BTS,Dream Girl - SHINee WORLD 4 Version / Live,2h30Dr2zXY0iTRN362kvK8,0,0.154,0.762,259800,0.652,0,G#,0.0369,-7.562,Major,0.0904,106.521,4-Apr,0.966
A Capella,BTS,Runaway - SHINee WORLD 4 Version / Live,7FnVDyTcox4dNOqmfPiqgc,0,0.655,0.6,129653,0.786,0,D,0.238,-6.784,Major,0.0685,89.418,4-Apr,0.884
A Capella,BTS,Ready or Not - SHINee WORLD 4 Version / Live,2EmxIHDzjRQSnuPKbfkWUi,0,0.955,0.669,245787,0.138,0,A#,0.195,-18.65,Minor,0.0801,129.665,4-Apr,0.327
A Capella,BTS,ì•„ë¦„ë‹¤ì›Œ Beautiful - SHINee WORLD 4 Version / Live,4kyQBYJA3cNHqrzshP6OFD,1,0.918,0.636,230880,0.0884,0,F,0.11,-19.456,Major,0.0409,119.801,4-Apr,0.573
A Capella,BTS,3 2 1 - Korean Version / Live,1GftM8EnWmLZZ5gULB2KTz,0,0.901,0.534,220293,0.115,0,C,0.0927,-18.764,Major,0.0708,72.142,4-Apr,0.279
A Capella,BTS,Nightmare - SHINee WORLD 4 Version / Live,3BgK9eg2tEal7aXwaaPL6e,1,0.958,0.38,221867,0.067,0,F,0.111,-21.115,Minor,0.0321,95.665,4-Apr,0.179
A Capella,BTS,ë‹¤ì´ë„ˆë§ˆì´íŠ¸ Dynamite - SHINee WORLD 4 Version / Live,4KjclfZV3ylDC5yA0Aw4cf,0,0.951,0.475,249893,0.0568,1.94E-06,A,0.0648,-21.219,Major,0.0402,124.653,4-Apr,0.167
A Capella,BTS,Everybody - SHINee WORLD 4 Version / Live,14OT8dLWwqMdDafpMrDMsb,0,0.965,0.158,252693,0.0638,0.000524,E,0.0905,-20.253,Major,0.0405,172.256,4-May,0.0753
A Capella,BTS,View - Live,3fWcXgN5q8UQNupJau0LMP,1,0.954,0.397,150533,0.0855,0.00158,D,0.101,-19.271,Major,0.0315,96.108,4-Mar,0.146
A Capella,BTS,ëˆ„ë‚œ ë„ˆë¬´ ì˜ˆë» Replay - SHINee WORLD 4 Version / Live,0ieYJ8kqH8gXmB0bnw57hx,1,0.957,0.353,175480,0.0998,0,B,0.0731,-18.014,Major,0.0394,122.185,4-Mar,0.108
A Capella,BTS,Lucky Star - Korean Version / Live,0xbrLsMvYqboUQgNhdP77s,1,0.956,0.259,201040,0.0525,0.000205,A#,0.113,-21.525,Minor,0.0352,107.431,4-May,0.0775
A Capella,BTS,ìž¬ì—° An Encore - Live,4RHFJC9cne1vQRq97zW3oH,1,0.968,0.226,204293,0.0499,2.49E-05,G#,0.128,-21.84,Major,0.0364,80.231,4-Mar,0.0888
Alternative,BTS,Your Number - Korean Version / Bonus Track / Studio Version,3xaugmCyXrVkrDTXbFkMW3,83,0.422,0.552,180019,0.65,0.000275,C#,0.372,-7.199,Major,0.128,167.788,4-Apr,0.316
Alternative,BTS,Picasso - Korean Version / Bonus Track / Studio Version,0rKtyWc8bvkriBthvHKY8d,81,0.544,0.515,209274,0.479,0.00598,D#,0.191,-7.458,Major,0.0261,88.964,4-Apr,0.284
Alternative,BTS,Lucky Star - Korean Version / Bonus Track / Studio Version,1VGzxJnVQND7Cg5H5wGj14,76,0.619,0.672,174358,0.588,0.241,C#,0.0992,-9.573,Major,0.133,169.033,4-Apr,0.204
Alternative,BTS,DÃ—DÃ—D,1gGhqfs2pDTOI30AEXMXrn,73,0.111,0.803,163525,0.599,0,C#,0.236,-5.169,Major,0.0985,130.107,4-Apr,0.484
Alternative,BTS,Wishful Thinking,39oeKRgsLeynDIbWuXyA47,74,0.684,0.9,107077,0.316,0.0771,A,0.0853,-8.797,Major,0.332,129.914,4-Apr,0.844
Alternative,BTS,WANTED,5h0Jgt873QtgL6nJRBGfT6,73,0.24,0.525,202391,0.774,1.07E-06,A,0.495,-4.532,Major,0.241,154.192,4-Apr,0.526
Alternative,BTS,BOYS WILL BE BOYS,3cfOd4CMv2snFaKAnMdnvK,78,0.0319,0.731,200373,0.861,0,B,0.0829,-5.881,Major,0.0323,104.034,4-Apr,0.78
Alternative,BTS,View - Japanese ver.,3PAptX72PPmjj1Igms0zjo,73,0.81,0.471,211227,0.411,0,C,0.135,-9.5,Major,0.295,89.484,4-Jan,0.363
Alternative,BTS,Your Number,0d28khcov6AiegSCpG5TuT,77,0.00836,0.818,222640,0.705,0.00233,F#,0.613,-6.679,Major,0.177,138.559,4-Apr,0.772
Alternative,BTS,Good Good Feeling,5ghIJDpPoe3CfHMGu71E6T,72,2.86E-05,0.516,301920,0.906,0.000101,C#,0.105,-4.525,Major,0.0658,116.775,4-Apr,0.728
Alternative,BTS,Photograph,1Xls3QHvOQ7YLB54R6BvgG,71,0.0209,0.561,145558,0.782,0,C,0.315,-5.863,Major,0.04,94.004,4-Apr,0.486
Alternative,BTS,Sweet Surprise,3d9DChrdc6BOeFsbrZ3Is0,78,0.0576,0.559,264307,0.345,0.000105,E,0.141,-13.496,Major,0.0459,84.581,4-Apr,0.458
Alternative,BTS,Sing Your Song,0GO8y8jQk1PkHzS31d699N,76,0.00847,0.56,218013,0.936,0,D#,0.161,-5.835,Major,0.0439,112.96,4-Apr,0.371
Alternative,BTS,Moon Drop,6VWnV3to6fZdaLQyhhLPRE,71,0.0754,0.677,124680,0.46,0,C,0.429,-8.175,Major,0.0312,139.982,4-Apr,0.677
Alternative,BTS,LOVE,14SaZBTjxlorHJQxXh01Hu,75,0.443,0.656,222374,0.432,0,F#,0.132,-9.481,Minor,0.217,97.022,4-Apr,0.0897
Alternative,BTS,Married To The Music,1DMEzmAoQIikcL52psptQL,72,0.71,0.646,179423,0.648,0.00316,D#,0.108,-8.602,Major,0.0372,75.004,4-Apr,0.466
Alternative,BTS,SAVIOR,2QjOHCTQ1Jl3zawyYOpxh6,75,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4-Apr,0.398
Country,BTS,Odd Eye,5ICoYTFfmUKguBHpINKkGL,45,0.00821,0.551,200013,0.704,2.25E-06,G#,0.245,-5.426,Major,0.0444,97.075,4-Apr,0.541
Country,BTS,Love Sick,0rk6JE7ODyGWWquK4y7t1u,42,0.0272,0.375,208187,0.859,0,G,0.267,-3.243,Major,0.0569,74.059,4-Apr,0.597
Country,BTS,View,3vMwtAfDNM8dDBWMvS78pn,46,0.69,0.699,123360,0.408,0.000219,B,0.145,-11.46,Major,0.096,171.922,4-Apr,0.842
Country,BTS,Romance,7IJlk42gDKt5dfSSLwtEsp,54,0.152,0.555,238600,0.726,0.000178,D,0.148,-8.939,Major,0.0368,107.719,4-Apr,0.505
Country,BTS,Trigger,2JxSaSRavL82FCTCPzVmEf,42,0.571,0.64,243000,0.478,0,B,0.0902,-6.96,Major,0.033,136.717,4-Apr,0.315
Country,BTS,ì´ë³„ì˜ ê¸¸ Farewell My Love,4wrjIq1lskP8tZuQBEdcux,44,0.13,0.435,220413,0.846,0,G#,0.092,-4.169,Major,0.0496,199.895,4-Apr,0.631
Country,BTS,ë„ˆì˜ ë…¸ëž˜ê°€ ë˜ì–´ An Ode To You,5oqxLuRvQFjV4k0orrXs5d,41,0.199,0.638,219573,0.412,9.27E-06,D,0.319,-12.901,Major,0.0242,92.832,4-Apr,0.509
Country,BTS,Hold You,0DJev1kGOCzaY8Ae3oQwH0,42,0.0293,0.387,234307,0.874,1.72E-05,C,0.171,-4.528,Major,0.053,168.105,4-Apr,0.674
Country,BTS,Alive,17zj9e1nYLJaKjqKuwWCht,42,0.173,0.633,183600,0.444,3.33E-06,D,0.0821,-14.09,Major,0.0264,106.111,4-Mar,0.45
Country,BTS,Woof Woof,04rMpRstoJt3uvqyNGKczX,52,0.469,0.587,211667,0.201,2.58E-05,A#,0.119,-13.299,Major,0.0301,90.018,4-Apr,0.3
Country,BTS,Chocolate,0B5U0yusM7L7pyJO6wJqTb,41,0.291,0.538,254040,0.665,7.16E-06,F#,0.0809,-5.189,Major,0.0327,132.085,4-Apr,0.34
Country,BTS,Black Hole,7n82MsJYnUxW67iFAtZdkW,42,0.0566,0.505,188018,0.756,0,E,0.198,-7.972,Major,0.0447,156.088,4-Apr,0.898
Country,BTS,ìž¬ì—° An Encore,4x9y3JSvsjBTbm4uEnBrdT,58,0.657,0.401,211973,0.285,1.13E-05,B,0.158,-11.005,Major,0.0327,130.465,4-Apr,0.267
Country,BTS,Odd Eye,0tCWyBFWM4M5qhaSeyuAGo,44,0.0181,0.734,197176,0.808,0,B,0.323,-5.375,Minor,0.232,149.995,4-Apr,0.433
Country,BTS,Love Sick,0tCsWWCdQFpDmCsTrnZO69,51,0.00537,0.547,206013,0.779,0,G,0.14,-5.563,Major,0.0358,126.97,4-Apr,0.361
Country,BTS,View,0onvnJVl8K9ldJvufVgwSR,43,0.00761,0.647,218147,0.87,2.15E-05,C,0.23,-6.032,Minor,0.035,129.26,4-Apr,0.912
Country,BTS,Romance,76vVrWGgSYz7r0rYEwU807,45,0.06,0.493,262720,0.78,0.000248,C,0.192,-4.127,Major,0.0485,119.996,4-Apr,0.19
Country,BTS,Trigger,2ZjaJHlOoxFPo1X2a96Lp3,47,0.476,0.417,200055,0.322,3.19E-06,D,0.16,-10.992,Major,0.0538,203.84,4-Apr,0.395
Country,BTS,ì´ë³„ì˜ ê¸¸ Farewell My Love,1gTCzUascRfdigO7PgpT6k,43,0.773,0.687,320040,0.543,2.19E-06,G,0.705,-10.151,Major,0.0521,129.296,4-May,0.807
Country,BTS,ë„ˆì˜ ë…¸ëž˜ê°€ ë˜ì–´ An Ode To You,6JlQE8m1L6Ys4Q8F8m3CHN,42,0.197,0.577,212707,0.784,0,F#,0.0963,-4.396,Major,0.0493,158.085,4-Apr,0.757
Country,BTS,Alive,2VPnnOGXmejtKqxGY4jg66,45,0.54,0.551,209467,0.269,0,D,0.103,-9.782,Major,0.028,76.511,4-Apr,0.476
Country,BTS,Woof Woof,7dP5CWoAZlHVBzNAsSxYP1,43,0.0655,0.618,226187,0.79,0.00641,F#,0.11,-4.973,Major,0.0445,119.987,4-Apr,0.545
Country,BTS,Black Hole,6OEQZye4EZqfml03j52y2S,42,0.096,0.589,209440,0.614,0.00155,E,0.116,-5.108,Major,0.027,106.104,4-Apr,0.111
Country,BTS,ìž¬ì—° An Encore,4KjtS8Uru8s22V1U8N1cJW,42,0.241,0.511,227667,0.563,9.71E-05,G#,0.188,-8.881,Minor,0.0267,135.336,4-Apr,0.459
Country,BTS,Code to SHINee WORLD,7nDprUpn7mhXfzzpv2kRZW,42,0.0173,0.593,278600,0.713,0.0647,A,0.128,-6.227,Major,0.0247,78.998,4-Apr,0.522
Country,BTS,Spoiler,68R5ta83kcPebZs9Ru5L6Z,44,0.0925,0.608,291467,0.649,8.49E-05,F#,0.553,-7.876,Minor,0.19,167.936,4-Apr,0.505
Country,BTS,Evil,4Anh5Ti55P6SXG3H94QLqV,58,0.583,0.528,183187,0.472,0,G,0.129,-10.428,Major,0.0267,134.099,4-Mar,0.251
Country,BTS,Nightmare,0ZoBxuXDe0JJ77TBfJ4iOX,44,0.0167,0.61,192585,0.844,1.21E-06,C,0.0703,-5.592,Major,0.0664,183.989,4-Apr,0.852
Country,BTS,Heart of Darkness,1jYHeWuwdAcaI7D97GTxF2,43,0.0912,0.528,207827,0.904,0,C,0.0424,-4.939,Major,0.0387,170.048,4-Apr,0.757
Country,BTS,ì¤„ë¦¬ì—£ Juliette,0beXxmynGqSiUP87RZsJS7,42,0.288,0.592,269200,0.633,0.0104,D,0.638,-9.621,Major,0.0456,120.32,4-Apr,0.57
Country,BTS,Lucifer,2IoqZQoxTTeJYbBDFtwRBc,42,0.0271,0.635,180547,0.668,0,G,0.107,-6.241,Major,0.0428,88.017,4-Apr,0.252
Country,BTS,Like a Fire,2S1YzIHFyLxLop7XCdYrTp,43,0.0047,0.413,213348,0.889,0,D,0.348,-3.924,Major,0.0503,177.973,4-Apr,0.602
Country,BTS,Dream Girl,29h1lB9PTcekp5oUvCt2Za,46,0.277,0.683,213653,0.456,1.66E-05,C,0.142,-6.588,Major,0.0277,127.954,4-Apr,0.0987
Country,BTS,ížˆì¹˜í•˜ì´í‚¹ Hitchhiking,7BCgPuJDZgPwOv1E4p6Cvq,55,0.78,0.483,196467,0.341,0.00157,A,0.188,-9.833,Major,0.0261,87.31,4-Mar,0.618
Country,BTS,"Girls, Girls, Girls",4qyV2fTVF9mCzgrekHny1v,42,0.879,0.462,132200,0.392,0.00157,B,0.122,-11.522,Major,0.0393,83.267,4-Apr,0.383
Country,BTS,ë¹— ì† ë‰´ìš• Queen of NewYork,5lxDdFXillBqYvKe9gsYT1,44,0.841,0.659,203600,0.34,0.000598,E,0.222,-14.976,Major,0.035,81.64,4-Apr,0.694
Country,BTS,ë°©ë°± Aside,0H8ukN2MIW2iNvqJP1kb4O,48,0.94,0.686,288000,0.143,7.65E-05,C,0.0792,-14.701,Major,0.042,101.651,4-Apr,0.351
Country,BTS,ë– ë‚˜ì§€ ëª»í•´ Sleepless Night,5TQ1qGqblpxBL0dVhLda2y,44,0.702,0.581,221333,0.326,0,G,0.141,-14.924,Major,0.0323,94.76,4-Apr,0.611
Country,BTS,ì˜¤ë¥´ê³¨ Orgel,5sZ3xD192Bksbg6uBvd8Ig,42,0.312,0.344,235187,0.532,0,E,0.262,-6.907,Major,0.0298,172.606,4-Apr,0.286
Country,BTS,ìƒì‚¬ë³‘ Symptoms,1jXwAcva0xhC09Vc1hf4pF,44,0.468,0.544,304400,0.301,0,D,0.127,-11.091,Minor,0.0352,73.322,4-Apr,0.226
Country,BTS,Kiss Yo,5w3vDeOzEsdKfFUWho5kCy,44,0.0872,0.55,202647,0.859,3.48E-05,E,0.37,-3.306,Major,0.0565,148.108,4-Apr,0.803
Country,BTS,START,5r4SJLzxElSe1BZiaelC1g,47,0.858,0.634,257054,0.287,0,A,0.1,-10.631,Major,0.0366,114.8,4-Apr,0.471
Country,BTS,Dazzling Girl,6i7dw0Z5BDEnwVYk84bQmf,43,0.00994,0.51,198253,0.961,0,A,0.023,-2.57,Major,0.0461,180.08,4-Apr,0.823
Country,BTS,Real (SHINee WORLD 3 Version),74LxUpIQeJLjKWcN4iqwJY,43,0.426,0.77,163760,0.548,0,C,0.105,-6.411,Major,0.0335,86.004,4-Apr,0.402
Country,BTS,3 2 1 (Korean Version),3um96T4dbTzlXhNSYBD5BB,43,0.446,0.415,173199,0.418,0,D#,0.343,-10.494,Major,0.0377,161.758,4-Mar,0.662
Country,BTS,Destination,7Izj2m8jZrREM2Cm8yxaZS,42,0.3,0.701,167760,0.743,1.30E-05,B,0.2,-4.328,Major,0.0319,134.939,4-Apr,0.948
Country,BTS,ë‹¤ì´ë„ˆë§ˆì´íŠ¸ Dynamite,2K1bCFWijqtbXQfjX8IKzX,53,0.641,0.522,184208,0.55,0,G,0.328,-7.98,Major,0.0313,79.995,4-Apr,0.676
Country,BTS,Ring Ding Dong (SHINee WORLD 3 Version),69Rgsy7NjASkqeJUwEGsv6,46,0.0442,0.359,403760,0.612,0.000716,E,0.124,-9.412,Major,0.0815,152.841,4-Apr,0.437
